Show network latency,ALTHUDMNU_SHOWLAG,,,,Zobrazit latenci sitě,Zeige Netzwerk-Latenz,,Montri reto-respondotempo,Mostrar latencia de red,,Näytä verkon viive,Afficher latence réseau,,Mostra la latenza del network,ネットのラグ表示,내트워크 트래픽 표시,Toon netwerklatentie,Pokaż czas oczekiwania sieci,Mostrar latência de rede,,Afișează perioada de întârziere a conexiunii,Отображение задержки сети,Прикажи кашњење мреже,
Ammo display order,ALTHUDMNU_AMMOORDER,,,,Pořadí zobrazení munice,Munitionsreihenfolge,,Municividiga aranĝo,Orden vista de munición,,Ammusten esitysjärjestys,Ordre d'affichage des munitions,,Ordine mostra delle munizioni,弾薬表示順,탄약 표시 순서,Volgorde van de munitieweergave,Kolejność pokazywania amunicji,Ordem de exibição de munição,,Ordine afișare muniție,Порядок отображения боеприпасов,Редослед муниција,
Red ammo display below %,ALTHUDMNU_AMMORED,,,,Červený indikátor munice pod %,Rot für Munition unter %,,Ruĝa municividigo sub %,Porcent. de munición en rojo,,Punaiset ammukset ammusten alittaessa %,Compteur de munitions rouge sous,,Contatore delle munizioni di colore rosso sotto,弾薬の赤色表示%,적색 남은 탄약 밑에 표시,Rood munitieweergave onder %,Wyświetl czerwoną amunicję pod ,Porcentagem de munição em vermelho até,Percentagem de munição em vermelho até,Muniția schimbă culoarea în roșu sub %,"Отображение боеприпасов красным ниже, %",Прикажи муниције црвеном испод %,
Yellow ammo display below %,ALTHUDMNU_AMMOYELLOW,,,,Žlutý indikátor munice pod %,Gelb für Munition unter %,,Flava municividigo sub %,Porcent. de munición en amarillo,,Keltaiset ammukset ammusten alittaessa %,Compteur de munitions jaune sous,,Contatore delle munizioni di colore giallo sotto,弾薬の黄色表示%,황색 남은 탄약 밑에 표시,Gele munitieweergave onder %,Wyświetl żółtą amunicję pod ,Porcentagem de munição em amarelo até,Percentagem de munição em amarelo até,Muniția schimbă culoarea în galben sub %,"Отображение боеприпасов жёлтым ниже, %",Прикажи муниције жутом испод %,
Red health display below,ALTHUDMNU_HEALTHRED,,,,Červený indikátor zdraví pod,Rot für Gesundheit unter %,,Ruĝa sanvidigo sube,Porcent. de salud en rojo,,Punainen terveys terveyden alittaessa,Compteur de santé rouge sous,,Contatore della salute di colore rosso sotto,体力の赤色表示%,적색 체력 밑에 표시,Rood gezondheidsweergave beneden,Wyświetl czerwone zdrowie pod ,Porcentagem de saúde em vermelho até,Percentagem de saúde em vermelho até,Sănătatea schimbă culoarea în roșu sub %,"Отображение здоровья красным ниже, %",Прикажи здравље црвеном испод,
Yellow health display below,ALTHUDMNU_HEALTHYELLOW,,,,Žlutý indikátor zdraví pod,Gelb für Gesundheit unter %,,Flava sanvidigo sube,Porcent. de salud en amarillo,,Keltainen terveys terveyden alittaessa,Compteur de santé jaune sous,,Contatore della salute di colore giallo sotto,体力の黄色表示%,황색 체력 밑에 표시,Geel gezondheidsweergave beneden,Wyświetl żółte zdrowie pod ,Porcentagem de saúde em amarelo até,Percentagem de saúde em amarelo até,Sănătatea schimbă culoarea în galben sub %,"Отображение здоровья жёлтым ниже, %",Прикажи здравље жутом испод,
Green health display below,ALTHUDMNU_HEALTHGREEN,,,,Zelený indikátor zdraví pod,Grün für Gesundheit unter %,,Verda sanvidigo sube,Porcent. de salud en verde,,Vihreä terveys terveyden alittaessa,Compteur de santé vert sous,,Contatore della salute di colore verde sotto,体力の緑色表示%,녹색 체력 밑에 표시,Groen gezondheidsweergave beneden,Wyświetl zielone zdrowie pod ,Porcentagem de saúde em verde até,Percentagem de saúde em verde até,Sănătatea schimbă culoarea în verde sub %,"Отображение здоровья зелёным ниже, %",Прикажи здравље зеленом испод,
Red armor display below,ALTHUDMNU_ARMORRED,,,Red armour display below,Červený indikátor brnění pod,Rot für Panzerung unter %,,Ruĝa kirasvidigo sube,Porcent. de blindaje en rojo,,Punainen panssari panssarin alittaessa,Compteur d' armure rouge sous,,Contatore dell'armatura di colore rosso sotto,防具の赤色表示%,적색 아머 밑에 표시,Rood pantserweergave beneden,Wyświetl czerwony pancerz pod ,Porcentagem de armadura em vermelho até,Percentagem de armadura em vermelho até,Armura schimbă culoarea în galben sub %,"Отображение брони красным ниже, %",Прикажи оклоп црвеном испод,
Yellow armor display below,ALTHUDMNU_ARMORYELLOW,,,Yellow armour display below,Žlutý indikátor brnění pod,Gelb für Panzerung unter %,,Flava kirasvidigo sube,Porcent. de blindaje en amarillo,,Keltainen panssari panssarin alittaessa,Compteur d' armure jaune sous,,Contatore dell'armatura di colore giallo sotto,防具の黄色表示%,황색 아머 밑에 표시,Geel pantserweergave beneden,Wyświetl żółty pancerz pod ,Porcentagem de armadura em amarelo até,Percentagem de armadura em amarelo até,Armura schimbă culoarea în galben sub %,"Отображение брони жёлтым ниже, %",Прикажи оклоп жутом испод,
Green armor display below,ALTHUDMNU_ARMORGREEN,,,Green armour display below,Zelený indikátor brnění pod,Grün für Panzerung unter %,,Verda kirasvidigo sube,Porcent. de blindaje en verde,,Vihreä panssari panssarin alittaessa,Compteur d' armure bleu sous,,Contatore dell'armatura di colore verde sotto,防具の緑色表示%,녹색 아머 밑에 표시,Groen pantserweergave beneden,Wyświetl zielony pancerz pod ,Porcentagem de armadura em verde até,Percentagem de armadura em verde até,Armura schimbă culoarea în verde sub %,"Отображение брони зелёным ниже, %",Прикажи оклоп зеленом испод,
Alternative Automap HUD,ALTHUDMNU_AUTOMAPHUD,,,,Alternativní HUD automapy,Alternatives Automap HUD,,Elekteca Aŭtomapa HUD,HUD alternativo del automapa,,Vaihtoehtoinen automaattikartan tilanäyttö,ATH Alternatif pour carte,,HUD automappa alternativo,オルタナティブ オートマップHUD,대체 오토맵 HUD,Alternatieve Automap HUD,Alternatywny HUD mapy,HUD alternativo de automapa,,Hartă Computerizată Alternativă,Альтернативный HUD на автокарте,Алтернативни HUD за аутомапу,
Map title color,ALTHUDMNU_TITLECOLOR,,,Map title colour,Barva názvu levelu,Farbe für Levelnamen,,Maptitolo-Koloro,Color del título del mapa,,Tason nimen väri,Couleur titre du niveau,,Colore titolo mappa,マップ名の色,맵 제목 색깔,Kleur kaarttitel,Kolor nazwy mapy,Cor do título do fase,Cor do título do nível,Culoare titlu hartă,Цвет названия уровня,Боја назива нивоа,
Map time color,ALTHUDMNU_MAPTIMECOLOR,,,Map time colour,Barva času levelu,Farbe für Level-Zeit,,Maptempo-Koloro,Color del tiempo del mapa,,Tason ajan väri,Couleur temps du niveau,,Colore tempo mappa,経過時間の色,맵 시간 색깔,Kleur kaarttijd,Kolor czasu na mapie,Cor do tempo da fase,Cor do tempo do nível,Culoare timp petrecut pe hartă,Цвет времени для уровней,Боја времена на нивоу,
Hub time color,ALTHUDMNU_HUBTIMECOLOR,,,Hub time colour,Barva času hubu,Farbe für Hub-Zeit,,Nabtempo-Koloro,Color del tiempo del nodo,,Tasokokoelman ajan väri,Couleur temps du hub,,Colore tempo hub di mappe,区間経過時間の色,허브 시간 색깔,Kleur hubtijd,Kolor czasu w hubie,Cor do tempo no HUD,,Culoare timp petrecut în hub,Цвет времени для хабов,Боја времена на хабу,
Total time color,ALTHUDMNU_TOTALTIMECOLOR,,,Total time colour,Barva celkového času,Farbe für Gesamtzeit,,Tuttempo-Koloro,Color del tiempo total,,Kokonaisajan väri,Couleur temps total,,Colore tempo totale,合計経過時間の色,누적 경과한 시간 색깔,Kleur totale tijd,Kolor całkowitego czasu,Cor do tempo total,,Culoare timp total,Цвет общего времени,Боја укупног времена,
Coordinate color,ALTHUDMNU_COORDINATECOLOR,,,Coordinate colour,Barva souřadnic,Farbe für Koordinaten,,Kunordigi koloron,Color de Coordenadas,,Koordinaattien väri,Couleur coordonnées,,Colore coordinate,座標色,좌표 색깔,Kleur coördinaten,Skoordynuj kolor,Cor das coordenadas,,Culoare coordonate,Цвет координат,Боја координата,
Coordinate mode,ALTHUDMNU_COORDINATEMODE,,,,Režim souřadnic,Koordinatenmodus,,Kunordigi modon,Modo de Coordenadas,,Koordinaattitila,Mode coordonnées,,Modalità coordinate,座標モード,좌표 모드,Coördinatiemodus,Skoordynuj tryb,Modo de coordenada,,Mod coordonate,Координаты игрока,Мод координата,
Statistics name color,ALTHUDMNU_STATSNAMECOLOR,,,Statistics name colour,Barva názvu statistik,Farbe für Statistik-Namen,,Statistiknomo-koloro,Color del nombre de estadísticas,,Tilastotiedon nimen väri,Couleur nom des statistiques,,Colore nome statistica,統計名の色,통계표 이름 색상,Kleur statistiekennaam,Kolor nazw statystyk,Cor do nome das estatísticas,,Culoare nume statistici,Цвет имён в статистике,Боја назива статистика,
Statistics color,ALTHUDMNU_STATSCOLOR,,,Statistics colour,Barva statistik,Farbe für Statistik-Nummern,,Statistiko-koloro,Color de las estadísticas,,Tilastotiedon väri,Couleur statistiques,,Colore contatore statistica,統計の色,통계표 색상,Kleur statistieken,Kolor statystyk,Cor das estatísticas,,Culoare statistici,Цвет статистики,Боја статистика,
,,Display (game related),,,,,,,,,,,,,,,,,,,,,,
Rendering Interpolation,DSPLYMNU_CAPFPS,,,,Interpolace renderingu,Renderinterpolation,,Bildigo-interpolado,Interpolación de rend.,,Hahmonnuksen interpolointi,Interpolation du rendu,,Interpolazione grafica,レンダリング補間,프레임 제한,Interpolatie renderen,Interpolacja Renderowania,Interpolação de renderização,,Interpolare Imagine,Сглаживание рендеринга,Интерполација рендеринга,
Transparency render mode,DSPLYMNU_BLENDMETHOD,,,,Režim vykreslování průhlednosti,Transparenzmodus,,Diafaneco-bildigo reĝimo,Modo rend. transparencia,,Läpinäkyvyyden hahmonnustila,Mode de Rendu transparence,Átlászóság render mód,Modalità della resa grafica della trasparenza,レンダリング透過モード,투명도 표시 모드,Transparantie render modus,Tryb renderowania przezroczystości,Modo de renderiz. de transparência,,Mod Transparență,Режим рендеринга прозрачности,Режим рендеринга транспарентности,
Screen wipe style,DSPLYMNU_WIPETYPE,,,,Styl přechodů,Bildschirmwechseleffekt,,Ekrano-viŝo-maniero,Transición de pantalla,,Ruudun pyyhkiytymistyyli,Style de Fondu d'écran,Képernyőtörlődés Stílus,Stile della pulizia dello schermo,スクリーンワイプモード,화면 전환 방식,Schermveegstijl,Styl przejścia ekranu,Tipo de transição de tela,Tipo de transição de ecrã,Stil ștergere imagine,Эффект плавной смены экранов,Ефект брисања екрана,
Show ENDOOM screen,DSPLYMNU_SHOWENDOOM,,,,Zobrazit ENDOOM obrazovku,Zeige ENDOOM,,Montri ENDOOM-ekrano,Mostrar pantalla ENDOOM,,Näytä ENDOOM-ruutu,Montrer la fenêtre ENDOOM,Mutasd az ENDOOM ablakot,Mostra lo screen ENDOOM,ENDOOM画面を表示,종료화면 표시,Toon ENDOOM scherm,Pokaż ekran ENDOOM,Mostrar tela ENDOOM,,Afișare fereastră ENDOOM,Показать экран ENDOOM,Прикажи ENDOOM екран,
Blood Flash Intensity,DSPLYMNU_BLOODFADE,,,,Intenzita bliknutí při zranění,Intensität für Bluteffekt,,Sango-ekbrilo-egeco,Intensidad Destello de Sangre,,Verivälähdyksen voimakkuus,Intensité du flash dommages,Vér Villódzásának Mértéke,Intensità Bagliore Sangue,血粉の濃度,피격 표시 강도,Intensiteit van de bloedflitser,Intensywność Efektów Krwi,Intensidade de Flash de Sangue,,Intensitate strălucire sânge,Интенсивность вспышки при ранении,Интензивност треперења током повређивања,
Pickup Flash Intensity,DSPLYMNU_PICKUPFADE,,,,Intenzita bliknutí při sebrání předmětu,Intensität für Aufnehmen-Effekt,,Preni-ekbrilo-egeco,Intensidad Destello de Recogida,,Poimintavälähdyksen voimakkuus,Intensité du flash objets,,Intensità Bagliore Raccolta,取得の視界色濃度,습득 표시 강도,Intensiteit van de oppakflitser,Intesnywność Efektów Podnoszenia Przedmiotów,Intensidade de Flash ao Pegar Itens,,Intensitate strălucire la ridicarea obiectelor,Интенсивность вспышки при подборе,Интензивност треперења током купљења,
Underwater Blend Intensity,DSPLYMNU_WATERFADE,,,,Intenzita podvodního obarvení,Intensität für Unterwasser-Effekt,,Subakva miksi-egeco,Intensidad Color Sumergido,Intensidad Color Submarino,Vedenalaissumennuksen voimakkuus,Intensité du fondu sous l'eau,,Intensità Blend sott'acqua,水中反響音の濃度,수중 효과 강도,Intensiteit kleurvermenging onder water,Intensywność Efektów Pod Wodą,Intensidade de Efeito Debaixo d'Água,Intensidade de Efeito Debaixo de Água,Intensitate amestec culori subacvatice,Интенсивность эффекта под водой,Интензивност подводног треперења,
Sky render mode,DSPLYMNU_SKYMODE,,,,Režim vykreslování oblohy,Rendermodus für Himmel,,Ĉielo-bildigo-reĝimo,Modo de Rend. de Cielo,,Taivaan hahmonnustila,Mode du rendu du Ciel,,Modalità resa grafica del cielo,空の表示方法,하늘 표시 모드,Luchtrendermodus,Tryb renderowania nieba,Modo de renderização de céu,,Mod de vizualizare al cerului,Режим отрисовки неба,Режим рендеринга неба,
Linear skies,DSPLYMNU_LINEARSKY,,,,Lineární obloha,Lineare Himmel,,Liniaj ĉieloj,Cielo lineal,,Lineaariset taivaat,Ciel linéaire,,Cieli lineari,空の歪み,선형 하늘,Lineaire lucht,Liniowe niebo,Céus lineares,,Cer rectiliniu,Линейное небо,Линеарна неба,
Fullbright overrides sector color,DSPLYMNU_GZDFULLBRIGHT,,,,Plný jas ignoruje barvu sektoru,Ignoriere Sektorfarbe bei voller Helligkeit,,Plenbrileco tranpasas sektorkoloron,Brillo máximo anula color del sector,,Täyskirkkaat ohittavat sektorin värin,Fullbright ignore couleur secteur,Telljes fényerő felülírja a szektor szinét,Luce piena sovrappone il colore del settore,明るさ最大時にsector color塗り替え,섹터 색상 최대밝기 우선화,Volledig helderheid overschrijft de sectorkleur,Ignoruj kolor sektora przy pełnej jasności,Brilho máximo anula cor de setor,,Luminozitatea maximă suprascrie culoarea sectorului,Полная яркость замещает цвет сектора,Пуно осветљење премошћује боју сектора,
Scale fuzz effect,DSPLYMNU_SCALEFUZZ,,,,Škálovat velikost fuzz efektu,Skaliere Fuzz-Effekt,,Skali barblano-efekton,Escala de efecto fuzz,,Skaalaa sumennustehostetta,Scaling de l'effet de bruit,Fuzz efekt átméretezése,Scala l'effetto di fuzz,ファズエフェクトサイズ,반투명 효과 조정,Schaal fuzz effect,Skalowanie efektu szumu,Escala de efeito difuso,,Putere efect de strălucire,Масштабировать эффект шума,Повечавај шумни ефект,
Use fuzz effect,DSPLYMNU_DRAWFUZZ,,,,Použít fuzz efekt,Benutze Fuzz-Effekt,,Uzi barblano-efekton,Usar efecto fuzz,,Käytä sumennustehostetta,Effet de bruit,Fuzz efekt használata,Usa l'effetto di fuzz,ファズエフェクトを使用,반투명 효과 사용,Gebruik fuzz effect,Użyj efektu szumu,Usar efeito difuso,,Mod efect de strălucire,Использовать эффект шума,Користи шумни ефект,
